7.56E+01,1.00E+00,5.44E+01
7.56E+01,0.00E+00,5.44E+01
7.56E+01,0.00E+00,5.44E+01
3.31E+01,0.00E+00,5.58E+01
3.31E+01,0.00E+00,5.58E+01
2.99E+02,0.00E+00,5.69E+01
2.99E+02,0.00E+00,5.69E+01
2.13E+02,0.00E+00,5.70E+01
2.13E+02,0.00E+00,5.70E+01
2.35E+02,0.00E+00,5.82E+01
2.35E+02,0.00E+00,5.82E+01
2.61E+02,0.00E+00,5.93E+01
2.61E+02,0.00E+00,5.93E+01
3.03E+01,0.00E+00,5.94E+01
3.10E+02,0.00E+00,6.08E+01
3.10E+02,0.00E+00,6.08E+01
1.65E+02,0.00E+00,6.18E+01
1.65E+02,0.00E+00,6.18E+01
4.28E+01,0.00E+00,6.28E+01
4.28E+01,0.00E+00,6.28E+01
3.33E+02,0.00E+00,6.33E+01
3.33E+02,0.00E+00,6.33E+01
2.86E+01,0.00E+00,6.33E+01
2.77E+02,0.00E+00,6.33E+01
2.77E+02,0.00E+00,6.33E+01
1.19E+02,0.00E+00,6.39E+01
1.19E+02,0.00E+00,6.39E+01
2.05E+02,0.00E+00,6.45E+01
2.05E+02,0.00E+00,6.45E+01
1.66E+02,0.00E+00,6.45E+01
1.66E+02,0.00E+00,6.45E+01
3.53E+02,0.00E+00,6.47E+01
3.53E+02,0.00E+00,6.47E+01
1.65E+02,0.00E+00,6.54E+01
4.43E+01,0.00E+00,6.54E+01
4.43E+01,0.00E+00,6.54E+01
2.23E+01,0.00E+00,6.62E+01
2.23E+01,0.00E+00,6.62E+01
2.23E+01,1.00E+00,6.62E+01
2.23E+01,1.00E+00,6.62E+01
3.81E+02,0.00E+00,6.65E+01
2.51E+02,0.00E+00,6.75E+01
2.51E+02,0.00E+00,6.75E+01
2.61E+01,0.00E+00,6.76E+01
2.61E+01,0.00E+00,6.76E+01
2.61E+01,1.00E+00,6.76E+01
2.61E+01,1.00E+00,6.76E+01
3.24E+02,0.00E+00,6.89E+01
3.59E+01,0.00E+00,6.89E+01
3.59E+01,0.00E+00,6.89E+01
2.96E+02,0.00E+00,7.09E+01
1.85E+01,1.00E+00,7.10E+01
1.85E+01,1.00E+00,7.10E+01
1.85E+01,0.00E+00,7.10E+01
1.85E+01,0.00E+00,7.10E+01
1.56E+02,0.00E+00,7.11E+01
2.51E+02,0.00E+00,7.12E+01
1.55E+02,0.00E+00,7.18E+01
1.55E+02,0.00E+00,7.18E+01
2.61E+02,0.00E+00,7.28E+01
1.93E+02,0.00E+00,7.43E+01
1.58E+02,0.00E+00,7.48E+01
1.58E+02,0.00E+00,7.48E+01
1.61E+02,0.00E+00,7.50E+01
2.52E+02,0.00E+00,7.50E+01
2.52E+02,0.00E+00,7.50E+01
2.61E+02,0.00E+00,7.74E+01
2.61E+02,0.00E+00,7.74E+01
3.78E+01,0.00E+00,7.88E+01
3.78E+01,0.00E+00,7.88E+01
2.42E+02,0.00E+00,7.96E+01
2.42E+02,0.00E+00,7.96E+01
5.75E+01,0.00E+00,8.16E+01
5.75E+01,0.00E+00,8.16E+01
2.08E+02,0.00E+00,8.17E+01
2.08E+02,0.00E+00,8.17E+01
1.54E+01,1.00E+00,8.17E+01
1.54E+01,0.00E+00,8.17E+01
1.54E+01,0.00E+00,8.17E+01
1.54E+01,1.00E+00,8.17E+01
2.01E+02,0.00E+00,8.28E+01
2.01E+02,0.00E+00,8.28E+01
1.50E+02,0.00E+00,8.33E+01
1.50E+02,0.00E+00,8.33E+01
8.37E+01,0.00E+00,8.35E+01
1.13E+02,0.00E+00,8.38E+01
1.13E+02,0.00E+00,8.38E+01
1.82E+02,0.00E+00,8.49E+01
1.82E+02,0.00E+00,8.49E+01
1.20E+02,0.00E+00,8.52E+01
6.34E+01,0.00E+00,8.53E+01
6.34E+01,0.00E+00,8.53E+01
7.30E+01,0.00E+00,8.54E+01
7.30E+01,0.00E+00,8.54E+01
6.94E+01,0.00E+00,8.67E+01
6.94E+01,0.00E+00,8.67E+01
2.24E+02,0.00E+00,8.82E+01
1.45E+02,0.00E+00,8.85E+01
1.45E+02,0.00E+00,8.85E+01
8.14E+01,0.00E+00,8.91E+01
1.13E+01,0.00E+00,8.92E+01
1.30E+01,0.00E+00,8.93E+01
9.90E+01,0.00E+00,8.98E+01
9.90E+01,0.00E+00,8.98E+01
2.83E+02,0.00E+00,8.98E+01
1.76E+02,0.00E+00,9.16E+01
1.76E+02,0.00E+00,9.16E+01
1.37E+02,0.00E+00,9.19E+01
8.82E+01,0.00E+00,9.20E+01
8.82E+01,0.00E+00,9.20E+01
2.29E+02,0.00E+00,9.22E+01
2.29E+02,0.00E+00,9.22E+01
1.89E+02,0.00E+00,9.25E+01
1.89E+02,0.00E+00,9.25E+01
1.09E+02,0.00E+00,9.30E+01
2.11E+02,0.00E+00,9.39E+01
1.50E+02,0.00E+00,9.40E+01
1.50E+02,0.00E+00,9.41E+01
1.03E+02,0.00E+00,9.49E+01
1.03E+02,0.00E+00,9.49E+01
7.70E+01,0.00E+00,9.50E+01
7.70E+01,0.00E+00,9.50E+01
1.69E+02,0.00E+00,9.54E+01
1.69E+02,0.00E+00,9.54E+01
1.25E+02,0.00E+00,9.54E+01
1.25E+02,0.00E+00,9.54E+01
2.75E+02,0.00E+00,9.58E+01
9.38E+01,0.00E+00,9.58E+01
9.38E+01,0.00E+00,9.58E+01
1.12E+02,0.00E+00,9.74E+01
1.12E+02,0.00E+00,9.74E+01
1.91E+02,0.00E+00,9.75E+01
1.91E+02,0.00E+00,9.75E+01
9.23E+00,1.00E+00,9.76E+01
9.23E+00,1.00E+00,9.76E+01
9.23E+00,0.00E+00,9.76E+01
9.23E+00,0.00E+00,9.76E+01
1.98E+02,0.00E+00,9.76E+01
2.17E+02,0.00E+00,9.78E+01
9.96E+01,0.00E+00,9.87E+01
2.33E+02,0.00E+00,1.00E+02
2.33E+02,0.00E+00,1.00E+02
1.07E+02,0.00E+00,1.02E+02
1.98E+02,0.00E+00,1.02E+02
1.98E+02,0.00E+00,1.02E+02
1.10E+02,0.00E+00,1.02E+02
1.10E+02,0.00E+00,1.02E+02
1.10E+02,1.00E+00,1.02E+02
1.10E+02,1.00E+00,1.02E+02
1.19E+02,0.00E+00,1.02E+02
1.19E+02,0.00E+00,1.02E+02
1.41E+02,0.00E+00,1.02E+02
2.32E+01,1.00E+00,1.05E+02
2.32E+01,1.00E+00,1.05E+02
2.32E+01,0.00E+00,1.05E+02
2.32E+01,0.00E+00,1.05E+02
4.40E+01,0.00E+00,1.05E+02
4.94E+01,0.00E+00,1.05E+02
1.63E+02,0.00E+00,1.06E+02
1.29E+02,0.00E+00,1.06E+02
1.29E+02,0.00E+00,1.06E+02
6.26E+01,0.00E+00,1.07E+02
6.26E+01,0.00E+00,1.07E+02
1.33E+02,0.00E+00,1.09E+02
1.33E+02,0.00E+00,1.09E+02
6.72E+00,0.00E+00,1.09E+02
6.72E+00,0.00E+00,1.09E+02
6.72E+00,1.00E+00,1.09E+02
6.72E+00,1.00E+00,1.09E+02
1.73E+02,1.00E+00,1.10E+02
1.73E+02,1.00E+00,1.10E+02
1.73E+02,0.00E+00,1.10E+02
1.73E+02,0.00E+00,1.10E+02
5.19E+01,0.00E+00,1.10E+02
9.31E+01,0.00E+00,1.14E+02
9.31E+01,0.00E+00,1.14E+02
8.37E+01,0.00E+00,1.14E+02
8.37E+01,0.00E+00,1.14E+02
8.37E+01,1.00E+00,1.14E+02
8.37E+01,1.00E+00,1.14E+02
1.39E+02,0.00E+00,1.17E+02
1.39E+02,1.00E+00,1.17E+02
1.39E+02,0.00E+00,1.17E+02
1.39E+02,1.00E+00,1.17E+02
2.09E+02,0.00E+00,1.20E+02
3.02E+01,0.00E+00,1.20E+02
3.02E+01,0.00E+00,1.20E+02
3.02E+01,1.00E+00,1.20E+02
3.02E+01,1.00E+00,1.20E+02
4.45E+00,0.00E+00,1.22E+02
4.45E+00,0.00E+00,1.22E+02
4.45E+00,1.00E+00,1.22E+02
4.45E+00,1.00E+00,1.22E+02
1.15E+02,1.00E+00,1.24E+02
1.15E+02,1.00E+00,1.24E+02
1.15E+02,0.00E+00,1.24E+02
1.15E+02,0.00E+00,1.24E+02
1.04E+02,0.00E+00,1.24E+02
1.50E+02,0.00E+00,1.25E+02
2.58E+00,0.00E+00,1.42E+02
2.58E+00,0.00E+00,1.42E+02
2.58E+00,1.00E+00,1.42E+02
2.58E+00,1.00E+00,1.42E+02
1.27E+01,0.00E+00,1.42E+02
9.31E+01,0.00E+00,1.58E+02
1.01E-14,0.00E+00,2.75E+02
